family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
CU,ivb,2024,175,-10.32,4.270659196241647,3.8789408112408643,4.6451074392309,6.000000000000002,5.309249999999999,7.441499999999998,0.43960813953488376,0.36241333333333337,0.5559749999999999,4.5367560000000005,3.9140640000000007,5.426316
CU,ivb,2025,190,-10.68,4.191967973246194,3.787880776579305,4.610631662881082,5.715000000000002,4.770000000000001,6.779999999999999,0.39563764044943805,0.32230434782608697,0.47655000000000003,4.225409999999998,3.5582400000000005,4.9826479500000005
CU,hb_arm,2023,173,-8.76,4.394552491247898,3.9445814422956667,4.787779502356932,5.639999999999999,4.5,7.32,0.4874301369863015,0.38360979020979014,0.6142200000000001,4.269888000000001,3.380328,5.159447999999998
CU,hb_arm,2024,175,-8.64,4.271948358574237,3.879995953688168,4.631834146484126,5.939999999999999,4.890000000000001,7.140749999999999,0.5147916666666666,0.4061456226650063,0.6383416666666664,4.4478,3.558240000000003,5.33736
CU,hb_arm,2025,190,-8.37,4.052080266507012,3.706471515901815,4.398033433181727,5.714999999999998,4.739625,6.81075,0.5101419354838709,0.40619178082191776,0.6105297506393861,4.269887999999999,3.558239999999999,5.070491999999998
CU,release_spin_rate,2023,173,2497.0,269.10494895403286,238.8996269531525,299.76816596804935,355.0,300.0,432.5125,0.10450044052863434,0.08807816411682892,0.12884429315178214,260.9376,220.9074,321.7242
CU,release_spin_rate,2024,175,2559.0,278.1825409250797,247.6825282120324,307.6167588099748,326.0,275.2375,393.0,0.09501617819460727,0.07983190257986482,0.11686711880322934,243.1464,201.596535,296.52
CU,release_spin_rate,2025,190,2574.0,265.9634524926709,235.1764420607097,293.756131027061,329.375,263.453125,396.25625,0.09547045454545454,0.07641450524133908,0.11433064799394288,245.74095,195.70319999999998,294.31463249999996
CU,release_extension,2023,173,6.4,0.3954547087470971,0.3586964328596604,0.42936821483643045,0.5,0.39999999999999947,0.7000000000000002,0.06949687499999996,0.04561846153846157,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
CU,release_extension,2024,175,6.5,0.39173040392546243,0.34963253487352886,0.43115091758648305,0.6000000000000005,0.35000000000000053,0.6500000000000004,0.04561846153846157,0.04561846153846157,0.06949687499999996,0.29652000000000023,0.29652000000000023,0.44477999999999973
CU,release_extension,2025,190,6.4,0.40276681631729727,0.36557142741441323,0.43861268916702917,0.5,0.5,0.6749999999999998,0.06949687499999996,0.04633125000000003,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
CU,release_pos_z,2023,173,6.01,0.41242244175900583,0.3681807688370242,0.45598217820337683,0.4900000000000002,0.3899999999999997,0.5902500000000005,0.06167221297836938,0.049835294117647096,0.07400665557404322,0.37065,0.29652000000000023,0.44477999999999973
CU,release_pos_z,2024,175,5.98,0.39413323245586435,0.34847054668191774,0.43583885017438784,0.5350000000000001,0.39987500000000037,0.6001250000000004,0.06198160535117056,0.049500441569282176,0.07660419703672779,0.37065,0.29652000000000023,0.4596059999999994
CU,release_pos_z,2025,190,5.97,0.39160113744644,0.3497427360039311,0.4279709715788787,0.54,0.46750000000000025,0.5987812499999998,0.06705226130653266,0.056495251798610244,0.07499366148906622,0.400302,0.34090533749999935,0.44477999999999973
